NEIGHBORHOOD,ZIP_CODE,PROP_TYPE,SQUARE_FEET,LOT_SIZE,NO_BEDROOMS,TOTAL_BATHS,LIST_PRICE,Predicted_Rent,structural_issues,financing_limitations,property_condition,legal_or_disclosure_gaps,environmental,Disclosure,disclosure_risk_score
,2382,MF,1801,38616.0,3,2,582900.0,5606.95187176189,False,False,True,False,False,"Public record states that there are 3 bedrooms.  There are 2 bedrooms on first floor, second floor is a partially unfinished attic space with 2 finished rooms.  Second floor is currently unheated.  Estate Sale - seller has never inhabited the home.  Property is being sold as-is.",0.2
,1527,SF,1268,13504.0,3,2,450000.0,5988.563555648656,False,False,False,False,False,Listing agent is related to Seller,0.0
,1420,CC,1208,,1,2,319000.0,4545.472584686405,False,False,True,True,False,Subject to sellers finding suitable housing. Property under contract. Buyer to assume solar contract with Sunrun. Seller provided listing info. Broker makes no warranties or guarantees to accuracy. Buyer and buyer’s agent must verify all information and perform their own due diligence. Sold as-is.,0.3
,2189,SF,2000,8712.0,3,3,799000.0,5498.071340986097,False,False,False,False,False,"All measurements are approximate and for advertising use only. Buyers and Buyers agent to due their own due diligence. Field card lists as 3 bedrooms, however there is a 4th bedroom on the second level",0.0
,2072,SF,4190,30056.0,3,3,850000.0,7427.543637631268,False,False,False,False,False,"This is a new condo conversion. Condo docs/budget, unit taxes and condo fees are estimated.",0.0
,1568,SF,2240,90169.0,4,3,700000.0,7190.5212161875625,False,False,False,False,False,Listings Agents have an interest in the property.,0.0
,2368,SF,1194,17212.0,3,2,569195.0,5480.76137703413,False,False,True,False,False,Quote available for refinishing hardwood floors. Stove not working. Fireplace never used.,0.2
,1880,MF,1935,4112.0,4,3,799900.0,6893.133180405039,False,False,False,False,False,Unit 2 is currently vacant. It can be rented or delivered vacant depending on buyer preference. Rent set to market rate.,0.0
,2148,SF,1512,5942.0,3,2,749000.0,5290.3950450771645,False,False,False,False,False,Subject to Seller finding suitable housing. The property has been identified. Gas line is on the street.,0.0
,1844,SF,1406,7579.0,3,1,499000.0,4453.871455740225,False,False,False,True,False,Buyer and Buyer’s agent must verify all information and perform their own due diligence. Ring devices on property disconnected for showings and Open Houses.,0.1
,1923,CC,1926,,2,3,549000.0,6047.511849535348,True,False,False,False,False,Fireplaces not in working order. Replacement windows in bedrooms and family room. Older roof. Owners share lawn maintenance care and snow removal expenses,0.3
,1453,SF,1948,15000.0,4,3,489000.0,7206.427891284729,False,False,False,False,True,"electric fireplace is negotiable as well as the corner hutch in dining area. If writing an offer, PLEASE use lead paint disclosure attached to listing.",0.15
,1453,CC,786,,2,1,219900.0,3726.2977512623897,False,False,False,False,False,Seller or listing agent make no representations or warranties. Measurements are estimated. Buyer and buyers agent do your own due diligence.,0.0
,1801,CC,2300,,3,3,1210040.0,6812.9378091643575,False,False,False,False,False,Seller is licensed real estate broker.,0.0
,2128,MF,1500,1575.0,4,4,1099000.0,5229.789078967295,False,False,False,False,False,Central Air installed in 2023. Fence installed in 2024.,0.0
,1475,SF,1746,37897.0,3,1,425000.0,4614.912485748623,False,False,False,False,False,Buyer's and buyer's agent to do due diligence.,0.0
,2453,CC,688,,2,1,475000.0,3538.1432004547714,False,False,False,False,False,"Buyers and buyers agents responsible for all due diligence. House sold ""As-Is"". 2 Units on the 2nd floor has laundry hookups in the basement.",0.0
,2571,SF,1448,0.1,3,2,519000.0,5066.144413742708,False,False,False,False,False,"Adjacent Lot at 76 1/2 Providence St belongs to Worcester Academy. Rent for 1st and 2nd fl are projected, current rent for 1st can be delivered vacant and 2nd fl is vacant, 3rd fl has sec 8, subectj to the release of affordable housing restriction which time constraint has passed, 3 bd has no closet",0.0
,1516,SF,2208,54189.0,3,1,425000.0,4983.92204004298,False,False,True,False,False,"SOLD AS IS. Seller(s) have not lived in property for years. Unknown working of fireplaces. New (this past Spring) 1st flr. on demand, gas hot water/heating system. Walk-up attic. It appears that there are hardwds under carpet in the living/din. rms on first flr. HIGHEST & BEST OFFERS BY 5PM 8/6/24",0.2
,2382,SF,2421,16501.0,3,3,589999.0,5696.062485634158,False,False,False,False,False,Up & Ready for IMMEDIATE occupancy!,0.0
,1453,SF,2151,11260.0,4,3,599900.0,7186.528530045365,True,False,False,False,False,The home has two sump pumps that rarely go on (per seller). The pool liner is older.,0.3
,2458,CC,3195,,4,4,1698000.0,5376.012453791867,False,False,False,False,False,UNDER CONSTRUCTION - CLOSE IN 4 MONTHS! Duplexes have shared septic - see listing agent for HOA details and responsibilities. All measurements are approx. Buyer and buyers agent are responsible for verification of all information and to perform due diligence. 40B Approved Community.,0.0
,1450,SF,6855,71936.0,5,5,1800000.0,7557.68531614948,False,False,False,False,False,Recorded easement on property.  Measurements are approximate.  Contingent on Seller finding suitable housing.,0.0
,2364,SF,3237,117612.0,4,3,1159000.0,6109.603687342498,False,False,False,False,False,New 1500 gallon septic system to be installed prior to closing.,0.0
,1610,MF,3948,5000.0,7,3,715000.0,6946.544563043126,False,False,False,False,False,Second parcel @ 0 Temple Street .64 acres unbuildable transfers with the property.,0.0
,1921,SF,3000,87120.0,4,3,650000.0,7274.411787159725,False,False,False,False,False,All data and information provided are from sources deemed reliable but not guaranteed and should be independently verified. Buyers and buyer's agents are encouraged to conduct their own due diligence.,0.0
,1524,SF,2556,14985.0,3,2,475000.0,6772.509061365054,False,False,False,False,False,"Town has home as 2 bedrooms but home being used as 3 bedrooms. One room does not have a closet. See attached Title 5 report (septic design for 3 bedrooms, 2 bedroom deed restriction on house for lot size). Light inside refrigerator is broken. Buyer/Buyer's agent responsible for verifying all info.",0.0
Hickory Hills,1462,SF,1700,24393.0,3,2,899900.0,,False,False,False,False,False,INFORMATION PROVIDED AS A COURTESY.  ROOM MEASUREMENTS ARE APPROXIMATE.  BUYERS TO PERFORM THEIR DUE DILIGENCE.,0.0
,2128,CC,1035,,3,2,629900.0,4537.804954183919,False,False,False,True,False,Costs associated with docs or forms required for Buyer's financing to be paid for by the buyers. All measurements approximate. Listing is provided as a convenience. Buyer and/or buyer agent to verify all information prior to making an offer.,0.1
,2359,SF,1465,8691.0,3,1,525000.0,4076.718849769515,False,False,False,True,False,This listing is provided as a convenience to the Buyer. Buyer &/or Buyers agent to verify all information prior to making an offer. All measurements are approximate.,0.1
,2494,SF,3630,10019.0,4,4,1749000.0,6025.465103372599,False,False,False,False,False,Seller has not resided in the property for many years.,0.0
,1532,SF,1025,12319.0,3,1,484900.0,4487.239126730363,False,False,False,False,False,Security Camera in Building.  Measurements are approximate.   Buyers to perform due diligence on all info provided.,0.0
,2536,SF,904,10698.0,2,2,474000.0,5383.864733292391,False,False,False,True,False,Seller has never lived at the property. Some pictures have been virtually staged for marketing purposes.,0.1
,2122,SF,1197,1520.0,3,1,579900.0,3437.8539597372182,False,False,False,False,False,"Still a relatively new community, the condo board is currently in the process of transitioning from developer to the owners. Developer is Mark Smith, well known in the area, Maritime Landing is just one of several planned communities he has established on Cape Cod.",0.0
,1605,MF,2125,5500.0,4,2,475000.0,6216.352154635013,False,False,False,False,False,"Sold AS-IS, seller has not recently lived in the property.  Some photos are virtually staged.",0.0
Parker Village,1826,SF,2480,43533.0,5,4,729900.0,,False,False,False,False,False,Interior photos are of Seal-Harbor's previously built homes and similar to be built.,0.0
,1904,SF,781,4938.0,2,1,499000.0,4178.441826281587,False,False,False,False,True,Possible lead paint due to age. Asbestos in basement crawl space,0.15
,2125,CC,817,817.0,2,1,499995.0,3430.114002281648,False,False,True,False,False,Estate sale. Seller is personal representative of decedent and has no knowledge of the property. Sale is subject to representative obtaining a license to sell.,0.2
,1701,MF,2345,33193.0,5,2,839000.0,6655.399086226598,False,False,False,False,False,Sellers purchased the property in Dec. 2001 and performed a gut renovation over the next few years with a waterside three-story addition (expanded the footprint) designed by Siemasko & Verbridge. Sellers have never applied for a dock of any kind.,0.0
,2703,CC,1440,,2,3,379900.0,5044.152196648944,False,False,False,False,False,See sellers' statement onlineTitle 5 being performed this week,0.0
,2760,CC,1236,,2,2,399900.0,4838.192062920036,False,False,False,True,False,There is no record of septic design with the town. Title 5 pass 3 bedroom septic design,0.1
,2360,CC,1534,9999.0,3,3,479900.0,5683.898781079031,False,False,False,False,False,Home is Selling As-Is / No heat on the third floor,0.0
,2141,MF,4263,3699.0,10,5,2350000.0,5609.226837493878,False,False,False,False,False,"Buyers and buyers agents are urged to conduct their own due diligence and not rely on any information contained herein. Assessors 2025 Property Card has been updated to 3 bedrooms, 2024 property card inaccurately states 2 bedrooms.",0.0
,2476,CC,642,,1,1,349000.0,3357.58850344031,False,False,True,False,False,"House being sold ""as is"". All appliances convey with the property in ""As Is"" condition",0.2
,2143,CC,551,,0,1,599900.0,3202.989541797196,False,False,False,False,False,Room measurements for advertising purposes only. Buyer to verify. Overall square footage taken from public record.,0.0
,1876,SF,1413,6542.0,3,2,589000.0,6065.965835870757,True,False,False,False,False,"Right side garage door does not open. In basement, faucet and light fixture need minor repairs. Ice maker in refrigerator does not work. Water entered basement during flash flood that affected much of Belmont in 2021; basement has a sump pump and French drains. Main roof installed in 2005.",0.3
,2127,CC,2401,,3,3,2749000.0,4759.634599850096,False,False,False,False,False,"Public Records has 2 Bed 1 Bath, Property has additional Bed & Room in 2nd fl and 1/2 bath in basement. Sump and takes some water in the basement.All information deemed reliable from seller and public records but should be verified by buyer/buyers agent prior to offering.",0.0
,2132,CC,983,,2,2,700000.0,4449.655774475918,True,False,True,True,False,"Improvements: roof, windows, siding, high efficiency heating system, electrical.  Seller has never lived in home. Estate sale property sold ""as is."" Property has been probated. Docs in hand. House is vacant. New washer in basement included in sale",0.6
,1524,SF,1750,10890.0,5,2,285000.0,6143.928071596794,True,False,False,False,False,"Agent is related to seller. Building is currently being remolded with new roof, and trim. The following are also being replaced, All windows, slider, siding & trim, Deck, Gutter, and brick repair & sealing. See documents attached.",0.3
,2135,CC,570,570.0,1,1,419000.0,3393.6745442107367,False,False,False,False,False,Unit may be purchased separately or with unit 2 above.  Please see MLS #73223527,0.0
River Point,2359,SF,3544,40000.0,3,4,1150000.0,,False,False,False,False,False,The pool shown in the cover photo is a conceptual rendering.,0.0
Green Harbor,2050,SF,1805,24300.0,3,2,739900.0,,False,False,False,False,False,"Fireplace insert included, 2 window ac's included. Association move-in fee of $100.",0.0
Telegraph Hill,2050,SF,3812,44866.0,4,4,1295000.0,,False,False,False,False,False,Regarding possible cooperating compensation: Seller is willing to entertain any and all requests. Listing Broker instructs Buyer agents to put any proposals in their offer.,0.0
,1801,SF,4220,17424.0,6,4,1230000.0,7623.485841193673,False,False,False,False,False,Regarding possible cooperating compensation: Seller is willing to entertain any and all requests. Listing Broker instructs Buyer agents to put any proposals in their offer.,0.0
,2184,SF,1139,7327.0,3,2,570000.0,5375.882166117347,True,False,True,False,False,"The hot water in the 1st floor bathroom tub not working.  Needs a new mixing valve.  Upstairs bathroom light fixture has one light that doesn't work.  Watermarks in primary bedroom ceiling are from water leak prior to replacing the roof. HW tank leaked in 2021 and was replaced, explains water marks.",0.5
